po_line_id,po_id,part_id,qty,unit_price,line_amount
9003148,500239,20204,35.0,19.07,667.45
9003149,500373,20090,45.0,14.39,647.55
9003150,500804,20172,19.0,19.6,372.4
9003151,500798,20188,13.0,23.41,304.33
9003152,500203,20311,4.0,31.58,126.32
9003153,500610,20001,19.0,43.8,832.2
9003154,500349,20167,25.0,20.68,517.0
9003155,500687,20023,38.0,7.41,281.58
9003156,500773,20067,31.0,43.96,1362.76
9003157,500782,20193,36.0,8.3,298.8
9003158,500142,20083,4.0,15.59,62.36
9003159,500188,20206,39.0,14.97,583.83
9003160,500271,20048,7.0,20.23,141.61
9003161,500531,20031,16.0,9.41,150.56
9003162,500844,20316,48.0,9.14,438.72
9003163,500299,20169,5.0,19.83,99.15
9003164,500425,20128,47.0,12.45,585.15
9003165,500045,20101,23.0,45.04,1035.92
9003166,500094,20034,36.0,14.43,519.48
9003167,500063,20306,32.0,10.84,346.88
9003168,500412,20198,24.0,54.77,1314.48
9003169,500642,20300,25.0,26.63,665.75
9003170,500008,20076,45.0,102.53,4613.85
9003171,500458,20320,28.0,6.34,177.52
9003172,500714,20013,19.0,22.75,432.25
9003173,500408,20348,7.0,26.88,188.16
9003174,500469,20130,44.0,20.42,898.48
9003175,500809,20237,41.0,16.16,662.56
9003176,500505,20279,17.0,42.41,720.97
9003177,500685,20064,2.0,26.57,53.14
9003178,500072,20137,,7.29,116.64
9003179,500083,20268,39.0,11.92,464.88
9003180,500058,20227,18.0,9.99,179.82
9003181,500020,20200,39.0,18.68,728.52
9003182,500457,20141,1.0,35.49,35.49
9003183,500156,20099,3.0,16.0,48.0
9003184,500830,20137,21.0,17.26,362.46
9003185,500328,20167,30.0,11.16,334.8
9003186,500572,20098,11.0,31.72,348.92
9003187,500575,20310,22.0,42.08,925.76
9003188,500836,20318,47.0,19.7,925.9
9003189,500679,20326,25.0,51.83,1295.75
9003190,500202,20065,3.0,14.49,43.47
9003191,500640,20334,30.0,8.69,260.7
9003192,500756,20328,24.0,32.54,780.96
9003193,500105,20046,45.0,18.96,853.2
9003194,500832,20336,36.0,14.17,510.12
9003195,500121,20230,23.0,21.03,483.69
9003196,500317,20307,8.0,7.76,62.08
9003197,500181,20145,4.0,7.04,28.16
9003198,500614,20206,39.0,21.23,827.97
9003199,500315,20145,43.0,26.07,1121.01
9002384,500595,20334,1.0,11.46,11.46
9002538,500732,20178,4.0,21.05,84.2
9002176,500853,20050,7.0,33.64,235.48
9000897,500300,20088,43.0,7.77,334.11
9000214,500166,20211,29.0,7.21,209.09
